,root:Host-associated:Human:Circulatory_system:Blood,root:Host-associated:Human:Digestive_system:Intestine,root:Host-associated:Human:Digestive_system:Large_intestine,root:Host-associated:Human:Digestive_system:Oral,root:Host-associated:Human:Lympathic_system:Lymph_nodes,root:Host-associated:Human:Reproductive_system:Female,root:Host-associated:Human:Reproductive_system:Vagina,root:Host-associated:Human:Respiratory_system:Nasopharyngeal,root:Host-associated:Human:Respiratory_system:Pulmonary_system,Unknown
ERR1384230,0.0001209257,0.00022658706,0.9982439,0.0003260374,4.714974e-05,3.662097e-05,5.052166e-05,0.0001488626,1.6622369e-06,0.00079768896
SRR6411577,9.940012e-05,3.605067e-05,0.000415802,0.9972633,6.551802e-05,8.201366e-05,4.999215e-05,0.00039860606,0.00027820468,0.0013110638
ERR494400,9.3312876e-05,3.595789e-05,0.00042316318,0.9970912,6.33764e-05,8.082151e-05,4.899731e-05,0.00040203333,0.0002835393,0.0014776587
SRR1461231,0.00012098049,0.00022673607,0.99824405,0.0003259778,4.7151763e-05,3.6625614e-05,5.052537e-05,0.0001488626,1.6630044e-06,0.00079739094
SRR920622,2.4607714e-05,0.00033187866,0.005863875,0.0050631166,0.0006196201,0.00068181753,0.0005020201,0.001454562,0.00033047795,0.98512805
ERR500258,0.0001209257,0.00022658706,0.9982439,0.0003260374,4.714974e-05,3.662097e-05,5.052166e-05,0.0001488626,1.6622369e-06,0.00079768896
ERR1310760,0.0001209257,0.00022658706,0.9982439,0.0003260374,4.714974e-05,3.662097e-05,5.052166e-05,0.0001488626,1.6622369e-06,0.00079768896
ERR1109583,9.940012e-05,3.605067e-05,0.000415802,0.9972633,6.551802e-05,8.201366e-05,4.999215e-05,0.00039860606,0.00027820468,0.0013110638
DRR047361,9.592443e-06,3.2772146e-05,0.0007968843,0.9742696,1.9157782e-05,4.7707665e-05,2.3763701e-05,0.0005465746,0.00056248903,0.023691416
SRR8356215,0.0002785921,0.0005210042,0.97948253,0.002633214,8.101993e-05,5.6985937e-05,6.87499e-05,3.063531e-05,3.5714202e-06,0.016843736
SRR6367328,0.00010781316,4.9380375e-05,0.00038936734,0.99769473,8.932401e-05,0.00010964619,9.23126e-05,0.0004875064,0.00024735928,0.0007325411
SRR6054622,0.0001209257,0.00022658706,0.9982439,0.0003260374,4.714974e-05,3.662097e-05,5.052166e-05,0.0001488626,1.6622369e-06,0.00079768896
SRR3037215,0.0001209257,0.00022658706,0.9982439,0.0003260374,4.714974e-05,3.662097e-05,5.052166e-05,0.0001488626,1.6622369e-06,0.00079768896
SRR996932,2.4607714e-05,0.00033187866,0.005863875,0.0050631166,0.0006196201,0.00068181753,0.0005020201,0.001454562,0.00033047795,0.98512805
SRR7453742,4.290517e-05,4.2908116e-05,0.0015714642,0.00045161982,0.00023990069,0.00022744838,7.712965e-05,0.9965728,0.0007737416,0.0
SRR1461485,0.013755202,0.09583977,0.6214712,0.005227506,0.00027930737,0.0005968511,0.0001489222,0.0002863407,0.0009752214,0.26141965
ERR1310288,0.0001209257,0.00022658706,0.9982439,0.0003260374,4.714974e-05,3.662097e-05,5.052166e-05,0.0001488626,1.6622369e-06,0.00079768896
DRR048250,9.940012e-05,3.605067e-05,0.000415802,0.9972633,6.551802e-05,8.201366e-05,4.999215e-05,0.00039860606,0.00027820468,0.0013110638
ERR1309914,0.0001209257,0.00022658706,0.9982439,0.0003260374,4.714974e-05,3.662097e-05,5.052166e-05,0.0001488626,1.6622369e-06,0.00079768896
SRR505154,0.00012092593,0.00022655725,0.9982439,0.0003258586,4.714983e-05,3.6621004e-05,5.052171e-05,0.0001488924,1.66224e-06,0.0007978678
SRR388004,9.940012e-05,3.605067e-05,0.000415802,0.9972633,6.551802e-05,8.201366e-05,4.999215e-05,0.00039860606,0.00027820468,0.0013110638
ERR2011912,0.0001209257,0.00022658706,0.9982439,0.0003260374,4.714974e-05,3.662097e-05,5.052166e-05,0.0001488626,1.6622369e-06,0.00079768896
SRR1461057,0.00012245678,0.00022947788,0.99817777,0.0003362894,4.7533773e-05,3.6865098e-05,5.075588e-05,0.00014540553,1.6815293e-06,0.0008517504
SRR1949296,4.2905056e-05,4.290829e-05,0.0015714348,0.00045161994,0.00023987096,0.00022747823,7.712922e-05,0.9965729,0.00077377155,0.0
ERR561465,0.0016803741,0.0037963688,0.98580307,0.0031502843,9.408734e-05,9.267514e-05,8.9011155e-05,2.7850812e-05,2.2562881e-05,0.005243659
SRR2658802,0.0001209257,0.00022658706,0.9982439,0.0003260374,4.714974e-05,3.662097e-05,5.052166e-05,0.0001488626,1.6622369e-06,0.00079768896
