,root:Host-associated:Human:Circulatory_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Lympathic_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,Unknown
ERR2003118,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR6028414,0.00024685264,0.9978435,0.00018793344,0.00043603778,0.00036787987,0.00059846044,0.0003193617
ERR531824,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
ERR1310275,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR6394209,0.00024688244,0.9978434,0.00018799305,0.00043603778,0.00036787987,0.00059846044,0.0003193617
SRR994946,0.00061920844,0.0071837604,0.0005096678,0.0017518793,0.003435544,0.98649997,0.0
SRR6239875,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR346841,0.00044073776,0.9972628,0.0002539991,0.0012358887,0.00026573543,0.0005407944,0.0
ERR1971288,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR3931535,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
DRR044018,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
ERR498467,0.00024682283,0.99784344,0.00018790364,0.0004361272,0.00036787987,0.00059840083,0.0003194809
SRR1617951,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR1743129,0.0047032833,0.4789842,0.00026369095,0.00052538514,0.19315177,0.008007199,0.31436443
ERR1255787,0.00024688244,0.9978434,0.00018799305,0.0004362166,0.00036785007,0.00059846044,0.00031924248
ERR866498,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR6038411,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR2010438,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
ERR1384795,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
ERR2003145,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
ERR561605,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR6931188,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
ERR1311514,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
ERR499479,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR6148439,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR6414359,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR2154918,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR5178146,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
ERR719606,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR5869641,0.000527083,0.81523275,0.000837813,0.0009584957,0.0023346487,0.18010932,0.0
ERR499054,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
ERR1311293,0.00024685264,0.9978435,0.00018793344,0.00043603778,0.00036787987,0.00059846044,0.0003193617
ERR560673,0.00024685264,0.9978435,0.00018793344,0.00043603778,0.00036787987,0.00059846044,0.0003193617
DRR030526,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
ERR1960791,0.00061920844,0.0071837604,0.0005096678,0.0017518793,0.003435544,0.98649997,0.0
SRR6264187,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR7448846,0.0012552466,0.009602595,0.00051234616,0.0030719482,0.98292536,0.0026324226,0.0
SRR5467646,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
ERR1960774,0.00061920844,0.0071837604,0.0005096678,0.0017518793,0.003435544,0.98649997,0.0
ERR2739291,0.0002478063,0.9978428,0.00018835068,0.00043919683,0.0003670454,0.0005981028,0.00031673908
SRR1950725,0.000600487,0.5044402,0.0004299879,0.00014382601,0.06937605,0.35049954,0.07450998
SRR3095146,0.00024685264,0.9978435,0.00018802285,0.00043603778,0.00036787987,0.00059846044,0.00031924248
SRR7453416,0.0012053332,0.009381771,0.00050277653,0.0028749178,0.98340607,0.002629162,0.0
