,root:Host-associated:Human:Circulatory_system:Blood,root:Host-associated:Human:Digestive_system:Intestine,root:Host-associated:Human:Digestive_system:Large_intestine,root:Host-associated:Human:Digestive_system:Oral,root:Host-associated:Human:Lympathic_system:Lymph_nodes,root:Host-associated:Human:Reproductive_system:Female,root:Host-associated:Human:Reproductive_system:Vagina,root:Host-associated:Human:Respiratory_system:Nasopharyngeal,root:Host-associated:Human:Respiratory_system:Pulmonary_system,Unknown
ERR2003118,0.00020678971,0.0004583044,0.9985418,0.00042996765,9.979909e-05,4.029922e-05,5.6022003e-05,0.00014478259,2.2287328e-05,0.0
SRR6028414,0.00016075373,0.0007674098,0.9931196,0.00065913796,9.5428935e-05,4.553452e-05,4.0453655e-05,0.00028648973,3.6127043e-05,0.0047890544
ERR531824,0.00016692281,0.0007106364,0.9946476,0.0006183088,9.607564e-05,4.4715423e-05,4.2469605e-05,0.00025889277,3.3611286e-05,0.0033807158
ERR1310275,0.00020678971,0.0004583044,0.9985418,0.00042996765,9.979909e-05,4.029922e-05,5.6022003e-05,0.00014478259,2.2287328e-05,0.0
SRR6394209,0.00023525953,0.0002232194,0.00025600195,0.97432303,0.00013130903,0.00020298362,0.0014029741,0.008479953,0.002177924,0.012567401
SRR994946,4.8992264e-05,0.0011693835,0.0012118816,0.0011093318,0.00027871132,0.00060230494,0.00043791533,0.0015351772,0.00030106306,0.99330527
SRR6239875,0.0020450652,3.0522075e-05,0.13042066,0.6334566,0.00012719631,4.527765e-05,5.0233495e-05,0.00097072124,0.00019046664,0.23266327
SRR346841,0.00014355779,0.00018844008,0.0005746186,0.99102104,0.00011914985,5.1963387e-05,9.4631774e-05,0.0004772842,0.00017946959,0.0071498156
ERR1971288,0.00020678971,0.0004583044,0.9985418,0.00042996765,9.979909e-05,4.029922e-05,5.6022003e-05,0.00014478259,2.2287328e-05,0.0
SRR3931535,0.00013920665,0.00018674135,0.0004954934,0.99125457,0.000116330266,4.8905065e-05,9.370052e-05,0.00047126412,0.00016528368,0.0070285797
DRR044018,0.00013920665,0.00018665195,0.000495553,0.99125445,0.00011633216,4.8906884e-05,9.370087e-05,0.00047126412,0.00016531348,0.007028699
ERR498467,0.00020678971,0.0004583044,0.9985417,0.00042996765,9.97989e-05,4.029918e-05,5.602195e-05,0.00014487198,2.2287411e-05,0.0
SRR1617951,0.00020678971,0.0004583044,0.9985418,0.00042996765,9.979909e-05,4.029922e-05,5.6022003e-05,0.00014478259,2.2287328e-05,0.0
SRR1743129,0.0029215051,0.002945438,0.0002867585,0.48968467,0.0008556125,0.0012396746,0.0010883478,0.00539377,0.49558422,0.0
