,root:Host-associated:Human:Circulatory_system:Blood,root:Host-associated:Human:Digestive_system:Intestine,root:Host-associated:Human:Digestive_system:Large_intestine,root:Host-associated:Human:Digestive_system:Oral,root:Host-associated:Human:Lympathic_system:Lymph_nodes,root:Host-associated:Human:Reproductive_system:Female,root:Host-associated:Human:Reproductive_system:Vagina,root:Host-associated:Human:Respiratory_system:Nasopharyngeal,root:Host-associated:Human:Respiratory_system:Pulmonary_system,Unknown
ERR2538420,0.00040525198,0.0076197386,0.012099534,0.0070332587,0.0003940761,0.0006245971,0.0010082424,0.0056165755,0.0002709329,0.9649278
SRR6408832,0.0011068576,0.001566351,0.0013051787,0.9855951,0.0013097804,0.00090060954,0.0014099504,0.0028246809,0.003981475,0.0
ERR719915,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR1309914,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR7449340,0.00029152632,0.00035089254,0.023664862,0.0063004196,0.0011761487,0.0015902519,0.000859946,0.94717586,0.0017490387,0.016841054
SRR6932116,0.00040525198,0.0076197386,0.012099534,0.0070332587,0.0003940761,0.0006245971,0.0010082424,0.0056165755,0.0002709329,0.9649278
SRR921014,0.00040525198,0.0076197386,0.012099534,0.0070332587,0.0003940761,0.0006245971,0.0010082424,0.0056165755,0.0002709329,0.9649278
SRR3095112,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR1618035,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR5525175,0.0010637306,0.0015326688,0.0013005309,0.9859194,0.0012659938,0.00087263325,0.0014219007,0.002742655,0.0038804489,0.0
SRR6265266,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR6394200,0.0010675006,0.0015344485,0.001307478,0.98589075,0.0012685162,0.000874295,0.0014238884,0.0027384935,0.0038946383,0.0
ERR1960706,0.00040525198,0.0076197386,0.012099534,0.0070332587,0.0003940761,0.0006245971,0.0010082424,0.0056165755,0.0002709329,0.9649278
ERR209604,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR1328435,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR6028651,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR1922852,0.0010645362,0.0015327635,0.0013030597,0.98591334,0.0012662953,0.00087284425,0.0014227671,0.002739903,0.003884442,0.0
SRR1949287,0.00029152632,0.00035089254,0.023664862,0.0063004196,0.0011761487,0.0015902519,0.000859946,0.94717586,0.0017490387,0.016841054
ERR3006024,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR525885,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR1109431,0.0010637305,0.0015326984,0.0013005901,0.9859192,0.0012660531,0.0008726331,0.00142196,0.0027425953,0.0038805373,0.0
SRR6265018,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR6931499,0.00040525198,0.0076197386,0.012099534,0.0070332587,0.0003940761,0.0006245971,0.0010082424,0.0056165755,0.0002709329,0.9649278
SRR6932075,0.00040525198,0.0076197386,0.012099534,0.0070332587,0.0003940761,0.0006245971,0.0010082424,0.0056165755,0.0002709329,0.9649278
ERR2247317,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR3053242,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
DRR030516,0.0010637306,0.0015326688,0.0013005309,0.9859194,0.0012659938,0.00087263325,0.0014219007,0.002742655,0.0038804489,0.0
ERR441985,0.00048348308,0.005381882,0.0013863146,0.28941113,0.001606673,0.0017998815,0.014701694,0.013716936,0.0009703636,0.67054164
ERR2738588,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR579512,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR5467622,0.0010674661,0.0015330293,0.0013136857,0.9858916,0.0012670016,0.00087333546,0.0014261489,0.0027278666,0.0038998968,0.0
ERR1315391,0.0007054806,0.00130409,0.99279606,0.0010408461,0.00051787496,0.00036901236,0.0002926588,0.0014026165,0.00066134334,0.0009100437
ERR1384583,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR867490,0.0007055104,0.0013042688,0.992795,0.0010408461,0.00051784515,0.00036895275,0.0002925992,0.0014024377,0.0006612241,0.0009112358
SRR6054463,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR2761288,0.0007054806,0.00130409,0.99279606,0.0010407865,0.00051787496,0.00036901236,0.0002926588,0.0014026165,0.00066137314,0.0009100437
ERR498900,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR3040029,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR2658806,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR1760006,0.00040525198,0.0076197386,0.012099534,0.0070332587,0.0003940761,0.0006245971,0.0010082424,0.0056165755,0.0002709329,0.9649278
SRR921129,0.00040525198,0.0076197386,0.012099534,0.0070332587,0.0003940761,0.0006245971,0.0010082424,0.0056165755,0.0002709329,0.9649278
ERR1313771,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR994919,0.00040525198,0.0076197386,0.012099534,0.0070332587,0.0003940761,0.0006245971,0.0010082424,0.0056165755,0.0002709329,0.9649278
ERR719898,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
DRR043174,0.0010637305,0.0015326687,0.0013005604,0.9859193,0.0012659937,0.0008726331,0.0014219006,0.002742625,0.0038805078,0.0
ERR1255782,0.0010644719,0.0015330235,0.0013020143,0.9859131,0.0012666458,0.0008730184,0.0014224931,0.0027418206,0.0038834142,0.0
ERR1398118,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR106963,0.0010653646,0.0015333231,0.0013038873,0.9859071,0.0012670043,0.0008732574,0.00142303,0.0027401622,0.0038868359,0.0
SRR5156133,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR5196357,0.0010636993,0.0015327852,0.0013005586,0.98591864,0.0012661404,0.000872721,0.0014221955,0.002742829,0.0038805616,0.0
SRR3503172,0.0014932173,0.0015665465,0.0035963126,0.98104084,0.0013788689,0.00095684687,0.0020774137,0.0015901177,0.0062998934,0.0
ERR1971163,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR1315463,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR579701,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
SRR3419454,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR443377,0.00040525198,0.0076197386,0.012099534,0.0070332587,0.0003940761,0.0006245971,0.0010082424,0.0056165755,0.0002709329,0.9649278
SRR5644020,0.00040525198,0.0076197386,0.012099534,0.0070332587,0.0003940761,0.0006245971,0.0010082424,0.0056165755,0.0002709329,0.9649278
ERR209756,0.0007054806,0.00130409,0.9927962,0.0010408461,0.00051787496,0.00036895275,0.0002926588,0.0014026165,0.00066134334,0.0009099245
ERR443171,0.00040525198,0.0076197386,0.012099534,0.0070332587,0.0003940761,0.0006245971,0.0010082424,0.0056165755,0.0002709329,0.9649278
