,root:Host-associated:Human:Circulatory_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Lympathic_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,Unknown
SRR6866469,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR2198027,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR1314668,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR719442,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR1385224,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR7448602,0.0014537429,0.010501206,0.00039024395,0.0019332638,0.9837425,0.0019789804,0.0
SRR1618345,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR6394203,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR2144020,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR1987733,0.00022791892,0.99880093,5.697493e-05,0.00012719116,0.0004201063,0.00036685172,0.0
ERR1109583,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR6264285,0.00022511597,0.99882203,5.633277e-05,0.00012462736,0.0004080041,0.00036389875,0.0
ERR441386,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR1384587,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR5688083,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR1310720,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR2739102,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR107002,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR498473,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR1913230,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR1617820,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR2511886,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
DRR044305,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR7449004,0.0014537429,0.010501206,0.00039024395,0.0019332638,0.9837425,0.0019789804,0.0
DRR041937,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR1331807,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR6264412,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR1913060,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR6411976,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR6414056,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR2658740,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR6265647,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR2143696,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR501236,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR388066,0.009174159,0.9612584,0.0019877974,0.001642515,0.023749672,0.002187482,0.0
DRR030610,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR2511832,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR2924477,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR209821,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR1313747,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR995596,0.00067586626,0.0003362747,0.0008434557,0.0027846685,0.0043338123,0.9910259,0.0
SRR6038325,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
DRR043906,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
SRR6414045,0.00022523524,0.99882096,5.636083e-05,0.00012474658,0.0004085704,0.00036407766,0.0
ERR2002381,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR1701245,0.00067592534,0.00033639307,0.0008435444,0.0027846678,0.004333752,0.9910257,0.0
ERR2002243,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
ERR1960823,0.00013610325,0.008620934,0.00019286005,0.00019354459,9.721453e-05,0.9907594,0.0
DRR030599,0.00022517555,0.9988219,5.633271e-05,0.00012462735,0.00040806364,0.00036389873,0.0
