,root:Host-associated:Human:Circulatory_system:Blood,root:Host-associated:Human:Digestive_system:Intestine,root:Host-associated:Human:Digestive_system:Large_intestine,root:Host-associated:Human:Digestive_system:Oral,root:Host-associated:Human:Lympathic_system:Lymph_nodes,root:Host-associated:Human:Reproductive_system:Female,root:Host-associated:Human:Reproductive_system:Vagina,root:Host-associated:Human:Respiratory_system:Nasopharyngeal,root:Host-associated:Human:Respiratory_system:Pulmonary_system,Unknown
SRR6866469,0.000115303956,0.00047904253,0.99746156,0.000289917,3.993476e-05,2.6938564e-05,2.0213743e-05,0.00022572279,5.7049503e-05,0.0012843609
ERR2198027,0.00016772747,0.00046011806,0.9977037,0.0003157258,4.7860234e-05,3.247286e-05,2.7210215e-05,0.00023898482,5.908902e-05,0.0009471178
ERR1314668,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR719442,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR1385224,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR7448602,4.1088522e-05,0.00031386237,0.0021424855,0.0014700847,0.00016204722,0.00016386162,0.00021868045,0.9945011,0.000986858,0.0
SRR1618345,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR6394203,0.0002315552,0.00044976635,0.0005222949,0.9974531,0.00014723146,0.00019039116,0.00015229505,0.0005145208,0.00033884385,0.0
SRR2144020,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR1987733,0.00027389533,0.00017608826,0.0028048682,0.9865076,9.8749566e-05,9.09126e-05,8.491161e-05,0.0071517513,0.0028112289,0.0
ERR1109583,0.00022819494,0.0004472454,0.00052394584,0.99745977,0.00014690739,0.00018997877,0.00015262641,0.0005113759,0.0003399244,0.0
SRR6264285,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR441386,0.00023155523,0.0004497664,0.00052229495,0.9974532,0.00014720169,0.00019039118,0.00015229508,0.00051452086,0.00033884388,0.0
ERR1384587,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR5688083,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR1310720,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR2739102,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR107002,0.00023155514,0.00044970665,0.0005225628,0.9974525,0.00014720164,0.00019039112,0.0001523248,0.0005146398,0.0003391714,0.0
ERR498473,0.0016871691,0.00091695786,0.9927062,0.0020706654,0.00034469366,0.0003479421,0.00071167946,1.3944563e-05,1.3925187e-05,0.0011868477
ERR1913230,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR1617820,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR2511886,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
DRR044305,0.00023149555,0.00044955767,0.00052280107,0.9974517,0.00014738034,0.00019042088,0.00015244393,0.0005145206,0.00033964793,0.0
SRR7449004,4.108843e-05,0.00031392177,0.002142366,0.0014701438,0.00016204717,0.00016389132,0.0002186804,0.99450094,0.0009868578,0.0
DRR041937,0.00023158496,0.00044973652,0.000522414,0.99745274,0.00014729101,0.00019036134,0.00015223546,0.00051466963,0.00033890337,0.0
ERR1331807,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR6264412,0.000112087204,0.00054106116,0.996801,0.00034299493,4.4012857e-05,3.1099145e-05,2.3747141e-05,0.00014740229,4.589021e-05,0.0019106865
ERR1913060,0.00014337897,0.0010649264,0.98868144,0.0010138154,9.588698e-05,8.9848414e-05,8.568401e-05,1.2723894e-05,1.3122612e-05,0.008799195
SRR6411976,0.0002315552,0.00044976635,0.0005222949,0.9974531,0.00014723146,0.00019039116,0.00015229505,0.0005145208,0.00033884385,0.0
SRR6414056,0.0002315552,0.00044976635,0.0005222949,0.9974531,0.00014723146,0.00019039116,0.00015229505,0.0005145208,0.00033884385,0.0
SRR2658740,0.00011563266,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.646834e-05,1.982009e-05,0.00023677945,5.8520367e-05,0.0012146235
SRR6265647,0.00011563266,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.646834e-05,1.982009e-05,0.00023677945,5.8520367e-05,0.0012146235
SRR2143696,0.000115633105,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.646834e-05,1.9820109e-05,0.00023677945,5.8520312e-05,0.0012146235
ERR501236,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR388066,9.5365525e-05,0.0010931492,0.9877901,0.00090289116,7.751018e-05,7.1763454e-05,6.0643342e-05,1.2611903e-05,1.3004904e-05,0.009882987
DRR030610,0.0002315552,0.00044976635,0.0005222949,0.9974531,0.00014723146,0.00019039116,0.00015229505,0.0005145208,0.00033884385,0.0
ERR2511832,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR2924477,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR209821,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR1313747,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR995596,2.4715796e-06,0.0008814037,0.0019687116,0.0006246269,0.0010197163,0.0012817383,0.00033074617,0.0017158687,0.0002284646,0.9919463
SRR6038325,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
DRR043906,0.0002315552,0.00044976635,0.0005222949,0.9974531,0.00014723146,0.00019039116,0.00015229505,0.0005145208,0.00033884385,0.0
SRR6414045,0.0002315552,0.00044976635,0.0005222949,0.9974531,0.00014723146,0.00019039116,0.00015229505,0.0005145208,0.00033884385,0.0
ERR2002381,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR1701245,2.4715796e-06,0.0008814037,0.0019687116,0.0006246269,0.0010197163,0.0012817383,0.00033074617,0.0017158687,0.0002284646,0.9919463
ERR2002243,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR1960823,2.4715796e-06,0.0008814037,0.0019687116,0.0006246269,0.0010197163,0.0012817383,0.00033074617,0.0017158687,0.0002284646,0.9919463
DRR030599,0.0002315552,0.00044976635,0.0005222949,0.9974531,0.00014723146,0.00019039116,0.00015229505,0.0005145208,0.00033884385,0.0
SRR996975,1.3208208e-06,0.000166744,0.017955303,0.03967318,7.330389e-05,3.5426794e-05,2.9437846e-05,0.015137613,1.7638022e-05,0.92691004
ERR532081,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR1384923,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR441446,0.0002315552,0.00044976635,0.0005222949,0.9974531,0.00014723146,0.00019039116,0.00015229505,0.0005145208,0.00033884385,0.0
SRR3094817,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
DRR047731,0.00023155517,0.0004497663,0.0005223842,0.99745286,0.00014720166,0.00019039113,0.00015226525,0.0005146399,0.00033893314,0.0
SRR920607,1.9043832e-06,0.0010405779,0.0014056861,0.026081532,0.0001173618,0.00026860833,0.00022661686,0.000420928,0.00025510788,0.9701817
ERR1109652,0.00023122846,0.00044955962,0.0005226246,0.99745363,0.00014714268,0.00019024298,0.00015223608,0.0005144037,0.00033890473,0.0
ERR1611389,0.0002315552,0.00044976635,0.0005222949,0.9974531,0.00014723146,0.00019039116,0.00015229505,0.0005145208,0.00033884385,0.0
SRR2658011,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR823317,0.00023146595,0.00044973678,0.0005224441,0.99745303,0.00014720175,0.0001902721,0.00015229512,0.0005146997,0.00033899292,0.0
SRR6931490,8.857181e-06,0.0012695789,0.06501454,0.051653385,0.00012812018,4.8964237e-05,2.5969643e-05,0.009379357,2.414306e-05,0.8724471
DRR024059,1.4529369e-05,0.00014218688,0.95289254,0.0006804764,4.5310306e-05,5.292242e-05,6.801344e-05,2.1618574e-05,9.6756285e-06,0.04607272
SRR7448670,4.1088562e-05,0.00031386237,0.0021424259,0.0014700847,0.00016204722,0.00016389137,0.00021868045,0.9945012,0.000986858,0.0
ERR139112,0.00011563266,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.646834e-05,1.982009e-05,0.00023677945,5.8520367e-05,0.0012146235
ERR1383816,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR6417493,0.00023073539,0.00044794715,0.000531025,0.9974426,0.00014706179,0.00019037307,0.00015218527,0.00051908015,0.0003390136,0.0
ERR1885249,0.0011790097,0.008329868,0.9127784,0.009838074,0.00031003356,0.00022932887,0.0006367564,8.6575135e-05,1.1058517e-05,0.06660092
ERR1020510,0.012132506,0.0041963547,0.0040269555,0.003044886,0.0009489501,0.03978294,0.9269739,0.0066719064,0.0022216882,0.0
ERR499930,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR2155019,0.0002315552,0.00044976635,0.0005222949,0.9974531,0.00014723146,0.00019039116,0.00015229505,0.0005145208,0.00033884385,0.0
SRR1145277,0.00023155526,0.00044976646,0.00052235456,0.99745333,0.00014717192,0.00019030184,0.00015229509,0.0005144911,0.0003388439,0.0
ERR1811120,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR365884,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR6028495,0.00011507173,0.00068959594,0.9952723,0.00046637654,5.4141903e-05,4.033454e-05,3.0233443e-05,7.7064185e-05,3.2243668e-05,0.0032226443
SRR6444654,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR6054673,0.00011563454,0.0004724264,0.99753165,0.00028455257,3.9463106e-05,2.646854e-05,1.9820316e-05,0.00023677945,5.8520312e-05,0.0012146235
ERR441979,2.4715796e-06,0.0008814037,0.0019687116,0.0006246269,0.0010197163,0.0012817383,0.00033074617,0.0017158687,0.0002284646,0.9919463
SRR1618302,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
ERR500292,0.00011563277,0.0004724264,0.99753165,0.00028455257,3.9462804e-05,2.6468315e-05,1.982007e-05,0.00023677945,5.8520254e-05,0.0012146235
SRR996007,5.4120655e-06,0.0014015734,0.0007928312,0.0032697022,0.00048783422,0.0017978847,0.00060871243,0.00021660328,0.00068953633,0.9907299
SRR5688044,0.00011562936,0.00047248602,0.99753106,0.00028455257,3.9466868e-05,2.6472379e-05,1.9823492e-05,0.00023671985,5.8506695e-05,0.0012152195
SRR6931721,0.00011562682,0.00047251582,0.9975306,0.00028467178,3.946988e-05,2.6475383e-05,1.9826006e-05,0.00023660064,5.849671e-05,0.0012157559
